2025-06-30 16:46:21.467 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:True, parallel_cnt:10, is_stream:False
2025-06-30 20:29:39.841 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory_post_mount_qwen15_4b_sft,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:29:39.948 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:29:40.744 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:29:47.440 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:43:08.595 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:True, parallel_cnt:10, is_stream:False
2025-06-30 20:43:10.322 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_72b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:43:10.323 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b_7kcot0905_sft_vllm,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:43:18.423 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_72b,is_parallel:False, parallel_cnt:10, is_stream:True
2025-06-30 20:43:18.516 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:43:18.517 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:43:18.518 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:43:18.519 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:43:18.520 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:43:18.520 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:43:18.521 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:43:18.522 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:43:18.523 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:43:24.039 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:43:24.708 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
2025-06-30 20:43:27.223 | INFO     | llm_caller_utils:llm_call:175 |  session-id: default, request-id: , user-id:   | model_name:memory25_14b,is_parallel:False, parallel_cnt:10, is_stream:False
