2025-06-30 16:46:21.463 | WARNING  | functions:answer:177 |  session-id: , request-id: , user-id:   | timeline_supplement_context:<include.context.RagQAContext.RagQAContext object at 0x34a76c970>
2025-06-30 16:55:58.811 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'search_type': ['online'], 'online_search': {'max_entries': 12, 'cache_switch': True, 'baidu_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'bing_field': {'switch': True, 'mode': 'relevance', 'type': 'page'}, 'sogou_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'start_date': '2025-06-01', 'end_date': '2025-06-30'}, 'request_id': 'gyhtest', 'queries': '在2025年6月，这些事件是如何影响伊朗和以色列的关系的？'}
2025-06-30 16:55:58.825 | DEBUG    | rag_recall_agent:construct_database:552 |  session-id: , request-id: , user-id:   | 待检索的原query：2025年6月，Give me some latest news about Iran-Israel conflict., 问题增强后用于检索的queries: ['2025年6月，Give me some latest news about Iran-Israel conflict.']
2025-06-30 16:55:58.825 | WARNING  | rag_recall_agent:_call_multi_reference:630 |  session-id: , request-id: , user-id:   | 正在并行检索1个query, 分别是：['2025年6月，Give me some latest news about Iran-Israel conflict.']
2025-06-30 16:55:58.833 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'search_type': ['online'], 'online_search': {'max_entries': 12, 'cache_switch': True, 'baidu_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'bing_field': {'switch': True, 'mode': 'relevance', 'type': 'page'}, 'sogou_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'start_date': '2025-06-01', 'end_date': '2025-06-30'}, 'request_id': 'gyhtest', 'queries': 'Give me some latest news about Iran-Israel conflict.'}
2025-06-30 16:55:58.833 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'search_type': ['online'], 'online_search': {'max_entries': 12, 'cache_switch': True, 'baidu_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'bing_field': {'switch': True, 'mode': 'relevance', 'type': 'page'}, 'sogou_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'start_date': '2025-06-01', 'end_date': '2025-06-30'}, 'request_id': 'gyhtest', 'queries': '2025年6月，伊朗和以色列的冲突对中东地区稳定有何影响？'}
2025-06-30 16:55:58.863 | DEBUG    | rag_recall_agent:_call_single_reference:660 |  session-id: , request-id: , user-id:   | 检索词2025年6月，Give me some latest news about Iran-Israel conflict.太长，改为：2 0 2 5 年 6 月 ， G i v e   m e   s o m e   l a t e s t   n e w s   a b o u t   I r a n - I s r a e l   c o n f l i c t .
2025-06-30 16:55:58.887 | DEBUG    | rag_recall_agent:_call_single_reference:660 |  session-id: , request-id: , user-id:   | 检索词2025年6月，Give me some latest news about Iran-Israel conflict.太长，改为：2 0 2 5 年 6 月 ， G i v e   m e   s o m e   l a t e s t   n e w s   a b o u t   I r a n - I s r a e l   c o n f l i c t .
2025-06-30 16:55:58.906 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'search_type': ['online'], 'online_search': {'max_entries': 12, 'cache_switch': True, 'baidu_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'bing_field': {'switch': True, 'mode': 'relevance', 'type': 'page'}, 'sogou_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'start_date': '2025-06-01', 'end_date': '2025-06-30'}, 'request_id': 'gyhtest', 'queries': '在2025年6月，伊朗和以色列的冲突是否导致了两国之间的外交行动或军事升级？'}
2025-06-30 16:55:58.958 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'search_type': ['online'], 'online_search': {'max_entries': 12, 'cache_switch': True, 'baidu_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'bing_field': {'switch': True, 'mode': 'relevance', 'type': 'page'}, 'sogou_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'start_date': '2025-06-01', 'end_date': '2025-06-30'}, 'request_id': 'gyhtest', 'queries': '2 0 2 5 年 6 月 ， G i v e   m e   s o m e   l a t e s t   n e w s   a b o u t   I r a n - I s r a e l   c o n f l i c t .'}
2025-06-30 16:55:58.991 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'return_num': 12, 'baidu_field': {'switch': False, 'type': 'page'}, 'bing_field': {'switch': True, 'type': 'page'}, 'sogou_field': {'switch': False, 'type': 'page'}, 'request_id': 'gyhtest', 'start_date': '2025-06-01', 'end_date': '2025-06-30', 'queries': '2 0 2 5 年 6 月 ， G i v e   m e   s o m e   l a t e s t   n e w s   a b o u t   I r a n - I s r a e l   c o n f l i c t .'}
2025-06-30 16:56:29.306 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.320 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.358 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.371 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.383 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.408 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.434 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.441 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.441 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.448 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.448 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.459 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.478 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.484 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.490 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.541 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.541 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.550 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.551 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.551 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.571 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.571 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.584 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.591 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有0个chunk
2025-06-30 16:56:29.591 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 16:56:29.591 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 0 searched_items, finally find 0 images
2025-06-30 16:56:29.591 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 0
2025-06-30 16:56:29.592 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:0
2025-06-30 16:56:29.605 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.611 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.617 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.630 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.643 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.655 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.655 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.722 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.740 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有0个chunk
2025-06-30 16:56:29.746 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 16:56:29.746 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 0 searched_items, finally find 0 images
2025-06-30 16:56:29.746 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 0
2025-06-30 16:56:29.747 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:0
2025-06-30 16:56:29.753 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.760 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.784 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.785 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.785 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.803 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.803 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.823 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.830 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.842 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.855 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.887 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.893 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.906 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.918 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.941 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.941 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.947 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.961 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.961 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.962 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.974 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有0个chunk
2025-06-30 16:56:29.974 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 16:56:29.975 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 0 searched_items, finally find 0 images
2025-06-30 16:56:29.975 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 0
2025-06-30 16:56:29.975 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:0
2025-06-30 16:56:29.975 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.989 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:29.995 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.013 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.014 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.054 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.073 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有0个chunk
2025-06-30 16:56:30.073 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 16:56:30.073 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 0 searched_items, finally find 0 images
2025-06-30 16:56:30.073 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 0
2025-06-30 16:56:30.074 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:0
2025-06-30 16:56:30.102 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.120 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.126 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.132 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.157 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.163 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.164 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.176 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.189 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.195 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有0个chunk
2025-06-30 16:56:30.196 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 16:56:30.196 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 0 searched_items, finally find 0 images
2025-06-30 16:56:30.196 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 0
2025-06-30 16:56:30.196 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:0
2025-06-30 16:56:30.196 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.197 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.209 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.229 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.229 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.271 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.271 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.271 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.284 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.290 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.300 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.312 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.313 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.313 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.323 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.323 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.323 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.324 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.337 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.343 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.343 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.359 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.373 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.380 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.387 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.388 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有0个chunk
2025-06-30 16:56:30.388 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 16:56:30.388 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 0 searched_items, finally find 0 images
2025-06-30 16:56:30.388 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 0
2025-06-30 16:56:30.388 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:0
2025-06-30 16:56:30.389 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有0个chunk
2025-06-30 16:56:30.389 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 16:56:30.389 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 0 searched_items, finally find 0 images
2025-06-30 16:56:30.389 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 0
2025-06-30 16:56:30.395 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.396 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:0
2025-06-30 16:56:30.409 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.420 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.421 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.448 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:56:30.448 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:57:00.510 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:57:00.554 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:57:00.588 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:57:00.592 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:57:00.611 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:57:00.613 | WARNING  | rag_recall_agent:Recursive_splitter:314 |  session-id: , request-id: , user-id:   | error not a json
2025-06-30 16:57:00.615 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有0个chunk
2025-06-30 16:57:00.616 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 16:57:00.616 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 0 searched_items, finally find 0 images
2025-06-30 16:57:00.616 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 0
2025-06-30 16:57:00.616 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:0
2025-06-30 16:57:00.787 | INFO     | answer_agent_general:query_answer:37 |  session-id: , request-id: , user-id:   | 调用RAG模型生成问题答案
2025-06-30 16:57:10.644 | DEBUG    | answer_agent:_filter_generator:898 |  session-id: , request-id: , user-id:   | 
 If still no-image, recall the fig-func!!
2025-06-30 16:57:10.690 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 17:08:40.728 | WARNING  | functions:answer:177 |  session-id: , request-id: , user-id:   | timeline_supplement_context:<include.context.RagQAContext.RagQAContext object at 0x34a289d00>
2025-06-30 17:08:40.739 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 17:08:40.739 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 17:08:43.289 | INFO     | functions:answer:207 |  session-id: , request-id: , user-id:   | context.get_origin_question():Give me some latest news about Iran-Israel conflict. >>> context.get_question():2025年6月，Give me some latest news about Iran-Israel conflict.
2025-06-30 17:08:43.290 | INFO     | get_retrieval_range_task:get_retrieval_range_task:298 |  session-id: , request-id: , user-id:   | 开始关键词抽取模块！！问题是:2025年6月，Give me some latest news about Iran-Israel conflict.
2025-06-30 17:08:43.290 | INFO     | get_retrieval_range_task:get_retrieval_range_func:173 |  session-id: , request-id: , user-id:   | 开始关键词抽取模块！！问题是:2025年6月，Give me some latest news about Iran-Israel conflict.
2025-06-30 17:08:43.291 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_72b, index: qwen25_72b_int4_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 17:08:43.292 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b_7kcot0905_sft_vllm, index: memory25_14b_7kcot0905_sft_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 17:08:45.559 | INFO     | get_retrieval_range_task:post_processing_llm_results:215 |  session-id: , request-id: , user-id:   | llm response is: {"人物": [], "地点": ["Iran", "Israel"], "关键词": ["conflict"], "材料开始时间": "2025-06-01", "材料结束时间": "2025-06-30"}
2025-06-30 17:08:45.560 | INFO     | get_retrieval_range_task:post_processing_llm_results:255 |  session-id: , request-id: , user-id:   | retrieval_range:{'character': [], 'location': ['Iran', 'Israel'], 'keywords': ['conflict'], 'start_time': '2025-06-01', 'end_time': '2025-06-30'}
2025-06-30 17:08:45.561 | INFO     | get_retrieval_range_task:get_retrieval_range_task:303 |  session-id: , request-id: , user-id:   | 
 In task Get Retrieval Range, the final retrieval_range is: 
{'character': [], 'location': ['Iran', 'Israel'], 'keywords': ['Israel', 'Iran', 'conflict'], 'start_time': '2025-06-01', 'end_time': '2025-06-30', 'keyword_all': [], 'supplement': None}
2025-06-30 17:08:45.561 | INFO     | get_retrieval_range_task:get_retrieval_range_task:304 |  session-id: , request-id: , user-id:   | 完成抽取关键词，开始存数据到Context并返回数据
